2026-03-03 15:42:15 | INFO     | ###################################
2026-03-03 15:42:15 | INFO     | #####    Ratatoskr v1.0.3     #####
2026-03-03 15:42:15 | INFO     | ###################################

2026-03-03 15:42:15 | DEBUG    | Setting up LPSN client with email chrisjrt1@gmail.com.
2026-03-03 15:42:15 | SUCCESS  | LPSN client set up.
2026-03-03 15:42:15 | DEBUG    | Setting up BacDive client with email chrisjrt1@gmail.com.
2026-03-03 15:42:15 | SUCCESS  | Bacdive client set up.

2026-03-03 15:42:15 | INFO     | Step 1 of 4: Retrieving taxonomical data from LPSN.
2026-03-03 15:42:15 | INFO     | Retrieving full LPSN taxonomy data.
2026-03-03 15:42:38 | INFO     | Filtering LPSN data for domain archaea.
2026-03-03 15:42:38 | DEBUG    | Converting LPSN DataFrame to list of TypeStrain objects.
2026-03-03 15:42:38 | INFO     | Checking LPSN rRNA accessions for validity.
2026-03-03 15:42:38 | INFO     | Loading rRNA accession cache from test_archaea.pkl.
2026-03-03 15:42:38 | WARNING  | Cache file test_archaea.pkl does not exist. Starting with empty cache.
2026-03-03 15:42:54 | WARNING  | rRNA accession MH223463 for Methanohalophilus profundi type strain DSM 108854 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession AM114193 for Methanocella arvoryzae type strain DSM 22066 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession CP002278 for Methanothermus fervidus type strain ATCC 43054 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession X15364 for Methanothermobacter marburgensis type strain DSM 2133 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession DQ649302 for Methanobacterium beijingense type strain 8-2 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession CP002772 for Methanobacterium paludis type strain DSM 25820 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession AF009219 for Methanogenium frigidum type strain Ace-2 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession CP099993 for Halorussus salilacus type strain CGMCC 1.17176 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession CP016804 for Halodesulfurarchaeum formicicum type strain HSR6 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession CP071306 for Halocatena halophila type strain CGMCC 1.17467 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession CP132294 for Natronococcus wangiae type strain AD-5 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession CP084469 for Natrinema salinisoli type strain CGMCC 1.14945 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession CP119559 for Haloarcula halophila type strain CGMCC 1.18544 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession CP119779 for Haloarcula litorea type strain CGMCC 1.18545 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession CP119787 for Haloarcula halobia type strain CGMCC 1.17215 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession AB072816 for Halosimplex carlsbadense type strain 2-9-1 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession CP064788 for Halapricum desulfuricans type strain HSR12-2 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession JN787951 for Haloferax chudinovii type strain DSM 26526 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession CP082284 for Halobaculum rubrum type strain C46 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession CP025066 for Halalkaliarchaeum desulfuricum type strain AArc-Sl is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession M38637 for Thermoplasma acidophilum type strain AMRC-C 165 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession CP010835 for Pyrococcus kukulkanii type strain BG 1337 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession KP187955 for Thermococcus paralvinellae type strain DSM 27261 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession AB033626 for Thermococcus chitonophagus type strain DSM 10152 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession CP003531 for Thermogladius calderae type strain 1633 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession CP002363 for Desulfurococcus mucosus type strain ATCC 35584 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession CP009961 for Infirmifilum uzonense type strain 1807-2 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession X14835 for Thermofilum pendens type strain DSM 2475 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession CP006646 for Thermofilum adornatum type strain 1910b is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession CP003098 for Pyrobaculum ferrireducens type strain 1860 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
2026-03-03 15:42:54 | WARNING  | rRNA accession AB008745 for Aeropyrum pernix type strain ATCC 700893 is shorter than 1000 bp or longer than 2000 bp, which may indicate an issue with the sequence. Removing.
